,participant_id,Condition,Classifier,Parameters Used,Confusion_Matrix,CV_Train_Bal_Accuracy,CV_Test_Bal_Accuracy,Test_Bal_Accuracy,CV_Train_Accuracy,CV_Test_Accuracy,Test_Accuracy,CV_Train_Precision,CV_Test_Precision,Test_Precision,CV_Train_Matthews_coef,CV_Test_Matthews_coef,Matthews_Coef,CV_Train_Recall,CV_Test_Recall,Test_recall,CV_Train_Fbeta_0.5,Fbeta_0.5,CV_Train_Fbeta_1.5,CV_Test_Fbeta_1.5,Fbeta_1.5,CV_Train_F1,CV_Test_F1,F1_score,CV_Train_ROC_AUC,CV_Test_ROC_AUC,Test_ROC_AUC,Mean Fit Time,Mean Score Time
517,sub-020,Neutral/Upright/Silhouettes,LDA,"{'LDA__store_covariance': True, 'LDA__n_components': 1}","[[29  1]
 [ 3  3]]",89.0,75.4,73.3,95.8,90.3,88.9,95.6,76.7,75.0,0.845,0.588,0.553,78.8,53.3,50.0,0.917,0.682,0.832,0.575,0.557,0.863,0.61,0.6,0.89,0.754,0.733,8.342,0.034
518,sub-020,Neutral/Upright/Silhouettes,RF,"{'RF__n_estimators': 1731, 'RF__min_samples_split': 3, 'RF__min_samples_leaf': 3, 'RF__max_samples': 1.0, 'RF__max_leaf_nodes': 118, 'RF__max_depth': 55, 'RF__class_weight': None}","[[29  1]
 [ 4  2]]",99.5,52.5,65.0,99.8,84.1,86.1,100.0,10.0,66.7,0.995,0.068,0.405,99.1,5.0,33.3,0.998,0.556,0.994,0.059,0.394,0.995,0.067,0.444,0.995,0.525,0.65,5.794,0.543
519,sub-020,Green/Upright/Faces,SVM,"{'SVM__class_weight': 'balanced', 'SVM__C': 0.0003039195382313198}","[[22  8]
 [ 0  6]]",100.0,87.9,86.7,100.0,79.8,77.8,100.0,48.8,42.9,1.0,0.607,0.561,100.0,100.0,100.0,1.0,0.484,1.0,0.738,0.709,1.0,0.642,0.6,1.0,0.879,0.867,0.386,0.031
520,sub-020,Green/Upright/Faces,LDA,"{'LDA__store_covariance': True, 'LDA__n_components': 1}","[[30  0]
 [ 1  5]]",95.3,86.7,91.7,98.4,92.4,97.2,99.5,83.5,100.0,0.941,0.751,0.898,90.8,78.3,83.3,0.976,0.962,0.932,0.765,0.878,0.949,0.767,0.909,0.953,0.867,0.917,8.467,0.032
521,sub-020,Green/Upright/Faces,RF,"{'RF__n_estimators': 2848, 'RF__min_samples_split': 2, 'RF__min_samples_leaf': 5, 'RF__max_samples': 1.0, 'RF__max_leaf_nodes': 102, 'RF__max_depth': 57, 'RF__class_weight': 'balanced_subsample'}","[[30  0]
 [ 3  3]]",81.4,55.0,75.0,93.8,84.9,91.7,100.0,20.0,100.0,0.763,0.136,0.674,62.8,10.0,50.0,0.89,0.833,0.707,0.118,0.591,0.768,0.133,0.667,0.814,0.55,0.75,2.261,0.17
522,sub-020,Green/Upright/Silhouettes,SVM,"{'SVM__class_weight': 'balanced', 'SVM__C': 0.0001}","[[24  6]
 [ 1  5]]",100.0,75.8,81.7,100.0,65.3,80.6,100.0,33.1,45.5,1.0,0.399,0.512,100.0,91.7,83.3,1.0,0.5,1.0,0.581,0.663,1.0,0.478,0.588,1.0,0.758,0.817,0.537,0.028
523,sub-020,Green/Upright/Silhouettes,LDA,"{'LDA__store_covariance': True, 'LDA__n_components': 1}","[[30  0]
 [ 4  2]]",90.9,77.9,66.7,95.9,91.0,88.9,91.5,86.7,100.0,0.849,0.656,0.542,83.3,58.3,33.3,0.897,0.714,0.856,0.634,0.419,0.871,0.677,0.5,0.909,0.779,0.667,8.243,0.035
524,sub-020,Green/Upright/Silhouettes,RF,"{'RF__n_estimators': 2365, 'RF__min_samples_split': 2, 'RF__min_samples_leaf': 5, 'RF__max_samples': 1.0, 'RF__max_leaf_nodes': 28, 'RF__max_depth': 51, 'RF__class_weight': 'balanced_subsample'}","[[30  0]
 [ 4  2]]",100.0,58.3,66.7,100.0,86.2,88.9,100.0,40.0,100.0,1.0,0.243,0.542,100.0,16.7,33.3,1.0,0.714,1.0,0.202,0.419,1.0,0.233,0.5,1.0,0.583,0.667,12.68,0.929
525,sub-020,Neutral/Inverted/Faces,SVM,"{'SVM__class_weight': 'balanced', 'SVM__C': 0.0009236708571873865}","[[20 10]
 [ 1  5]]",100.0,85.0,75.0,100.0,75.2,69.4,100.0,43.5,33.3,1.0,0.55,0.378,100.0,100.0,83.3,1.0,0.379,1.0,0.7,0.57,1.0,0.596,0.476,1.0,0.85,0.75,0.443,0.031
526,sub-020,Neutral/Inverted/Faces,LDA,"{'LDA__store_covariance': True, 'LDA__n_components': 1}","[[28  2]
 [ 2  4]]",95.3,82.9,80.0,97.8,91.0,88.9,94.8,75.8,66.7,0.919,0.681,0.6,91.7,70.0,66.7,0.942,0.667,0.926,0.699,0.667,0.932,0.707,0.667,0.953,0.829,0.8,8.488,0.035
527,sub-020,Neutral/Inverted/Faces,RF,"{'RF__n_estimators': 402, 'RF__min_samples_split': 7, 'RF__min_samples_leaf': 5, 'RF__max_samples': 0.9, 'RF__max_leaf_nodes': 198, 'RF__max_depth': 79, 'RF__class_weight': 'balanced'}","[[30  0]
 [ 3  3]]",98.4,55.8,75.0,99.5,85.5,91.7,100.0,30.0,100.0,0.981,0.175,0.674,96.8,11.7,50.0,0.993,0.833,0.977,0.143,0.591,0.983,0.167,0.667,0.984,0.558,0.75,12.492,1.161
528,sub-020,Neutral/Inverted/Silhouettes,SVM,"{'SVM__class_weight': 'balanced', 'SVM__C': 0.00017433288221999874}","[[19 11]
 [ 2  4]]",100.0,77.5,65.0,100.0,68.2,63.9,100.0,33.6,26.7,1.0,0.412,0.227,100.0,91.7,66.7,1.0,0.303,1.0,0.596,0.456,1.0,0.49,0.381,1.0,0.775,0.65,0.628,0.032
529,sub-020,Neutral/Inverted/Silhouettes,LDA,"{'LDA__store_covariance': True, 'LDA__n_components': 1}","[[29  1]
 [ 4  2]]",93.6,70.4,65.0,96.4,86.9,86.1,89.2,63.3,66.7,0.871,0.463,0.405,89.4,45.0,33.3,0.892,0.556,0.893,0.473,0.394,0.892,0.497,0.444,0.936,0.704,0.65,8.279,0.033
530,sub-020,Neutral/Inverted/Silhouettes,RF,"{'RF__n_estimators': 342, 'RF__min_samples_split': 10, 'RF__min_samples_leaf': 3, 'RF__max_samples': 0.9, 'RF__max_leaf_nodes': 52, 'RF__max_depth': 41, 'RF__class_weight': 'balanced'}","[[30  0]
 [ 4  2]]",91.4,50.0,66.7,97.1,83.4,88.9,100.0,0.0,100.0,0.895,0.0,0.542,82.8,0.0,33.3,0.96,0.714,0.874,0.0,0.419,0.906,0.0,0.5,0.914,0.5,0.667,5.227,0.48
531,sub-020,Green/Inverted/Faces,SVM,"{'SVM__class_weight': 'balanced', 'SVM__C': 573.6152510448682}","[[22  8]
 [ 0  6]]",100.0,85.0,86.7,100.0,77.1,77.8,100.0,45.2,42.9,1.0,0.554,0.561,100.0,96.7,100.0,1.0,0.484,1.0,0.697,0.709,1.0,0.602,0.6,1.0,0.85,0.867,0.328,0.031
532,sub-020,Green/Inverted/Faces,LDA,"{'LDA__store_covariance': True, 'LDA__n_components': 1}","[[30  0]
 [ 0  6]]",95.4,84.6,100.0,97.9,93.1,100.0,95.7,80.8,100.0,0.924,0.714,1.0,91.7,71.7,100.0,0.948,1.0,0.928,0.707,1.0,0.936,0.712,1.0,0.954,0.846,1.0,8.271,0.033
533,sub-020,Green/Inverted/Faces,RF,"{'RF__n_estimators': 583, 'RF__min_samples_split': 1, 'RF__min_samples_leaf': 5, 'RF__max_samples': 1.0, 'RF__max_leaf_nodes': 165, 'RF__max_depth': 25, 'RF__class_weight': 'balanced'}","[[30  0]
 [ 3  3]]",100.0,67.5,75.0,100.0,89.0,91.7,100.0,80.0,100.0,1.0,0.5,0.674,100.0,35.0,50.0,1.0,0.833,1.0,0.421,0.591,1.0,0.483,0.667,1.0,0.675,0.75,6.565,0.496
534,sub-020,Green/Inverted/Silhouettes,SVM,"{'SVM__class_weight': None, 'SVM__C': 2.21221629107045}","[[17 13]
 [ 1  5]]",100.0,68.8,70.0,100.0,61.4,61.1,100.0,28.0,27.8,1.0,0.283,0.298,100.0,80.0,83.3,1.0,0.321,1.0,0.503,0.516,1.0,0.411,0.417,1.0,0.688,0.7,0.729,0.031
535,sub-020,Green/Inverted/Silhouettes,LDA,"{'LDA__store_covariance': True, 'LDA__n_components': 1}","[[30  0]
 [ 4  2]]",89.2,60.4,66.7,94.9,80.6,88.9,87.9,46.7,100.0,0.811,0.268,0.542,80.5,30.0,33.3,0.863,0.714,0.826,0.324,0.419,0.84,0.347,0.5,0.892,0.604,0.667,8.407,0.035
536,sub-020,Green/Inverted/Silhouettes,RF,"{'RF__n_estimators': 2214, 'RF__min_samples_split': 3, 'RF__min_samples_leaf': 2, 'RF__max_samples': 0.8, 'RF__max_leaf_nodes': 55, 'RF__max_depth': 84, 'RF__class_weight': None}","[[30  0]
 [ 6  0]]",100.0,50.0,50.0,100.0,83.4,83.3,100.0,0.0,0.0,1.0,0.0,0.0,100.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.5,0.5,9.434,0.842
537,sub-020,Target-Nontarget,SVM,"{'SVM__class_weight': 'balanced', 'SVM__C': 2.21221629107045}","[[199  41]
 [  5  43]]",100.0,85.3,86.2,100.0,85.9,84.0,100.0,55.4,51.2,1.0,0.605,0.594,100.0,84.4,89.6,1.0,0.56,1.0,0.724,0.728,1.0,0.667,0.652,1.0,0.853,0.862,34.377,0.043
538,sub-020,Target-Nontarget,LDA,"{'LDA__store_covariance': True, 'LDA__n_components': 1}","[[215  25]
 [ 19  29]]",99.9,79.8,75.0,100.0,86.0,84.7,100.0,56.8,53.7,0.998,0.548,0.477,99.7,70.4,60.4,0.999,0.549,0.998,0.653,0.582,0.999,0.626,0.569,0.999,0.798,0.75,20.557,0.05
539,sub-020,Target-Nontarget,RF,"{'RF__n_estimators': 1973, 'RF__min_samples_split': 10, 'RF__min_samples_leaf': 3, 'RF__max_samples': 0.5, 'RF__max_leaf_nodes': 5, 'RF__max_depth': 22, 'RF__class_weight': 'balanced_subsample'}","[[234   6]
 [ 19  29]]",95.9,64.8,79.0,98.6,88.1,91.3,100.0,97.3,82.9,0.951,0.497,0.661,91.8,29.7,60.4,0.983,0.771,0.942,0.375,0.659,0.957,0.45,0.699,0.959,0.648,0.79,12.922,0.471
540,sub-021,Neutral/Upright/Faces,SVM,"{'SVM__class_weight': None, 'SVM__C': 0.0003039195382313198}","[[18 12]
 [ 1  5]]",100.0,86.9,71.7,100.0,80.2,63.9,100.0,51.6,29.4,1.0,0.607,0.323,100.0,96.7,83.3,1.0,0.338,1.0,0.734,0.533,1.0,0.65,0.435,1.0,0.869,0.717,0.434,0.033
541,sub-021,Neutral/Upright/Faces,LDA,"{'LDA__store_covariance': True, 'LDA__n_components': 1}","[[29  1]
 [ 2  4]]",94.1,87.1,81.7,97.9,94.4,91.7,99.0,86.7,80.0,0.924,0.779,0.683,88.4,75.0,66.7,0.967,0.769,0.914,0.768,0.703,0.934,0.783,0.727,0.941,0.871,0.817,8.738,0.034
542,sub-021,Neutral/Upright/Faces,RF,"{'RF__n_estimators': 2758, 'RF__min_samples_split': 9, 'RF__min_samples_leaf': 2, 'RF__max_samples': 1.0, 'RF__max_leaf_nodes': 27, 'RF__max_depth': 36, 'RF__class_weight': None}","[[30  0]
 [ 4  2]]",100.0,65.0,66.7,100.0,87.3,88.9,100.0,40.0,100.0,1.0,0.336,0.542,100.0,30.0,33.3,1.0,0.714,1.0,0.318,0.419,1.0,0.333,0.5,1.0,0.65,0.667,9.442,0.886
543,sub-021,Neutral/Upright/Silhouettes,SVM,"{'SVM__class_weight': 'balanced', 'SVM__C': 188.73918221350996}","[[15 15]
 [ 0  6]]",96.0,70.9,75.0,93.4,61.0,58.3,71.3,28.1,28.6,0.81,0.309,0.378,100.0,85.0,100.0,0.756,0.333,0.889,0.513,0.565,0.832,0.416,0.444,0.96,0.709,0.75,0.266,0.035
544,sub-021,Neutral/Upright/Silhouettes,LDA,"{'LDA__store_covariance': True, 'LDA__n_components': 1}","[[27  3]
 [ 5  1]]",89.6,63.7,53.3,94.0,84.4,77.8,80.9,40.0,25.0,0.783,0.289,0.079,83.0,33.3,16.7,0.812,0.227,0.823,0.343,0.186,0.818,0.353,0.2,0.896,0.637,0.533,8.454,0.034
545,sub-021,Neutral/Upright/Silhouettes,RF,"{'RF__n_estimators': 1822, 'RF__min_samples_split': 1, 'RF__min_samples_leaf': 5, 'RF__max_samples': 0.4, 'RF__max_leaf_nodes': 169, 'RF__max_depth': 85, 'RF__class_weight': None}","[[30  0]
 [ 6  0]]",50.0,50.0,50.0,83.7,83.7,83.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5,8.146,0.715
546,sub-021,Green/Upright/Faces,SVM,"{'SVM__class_weight': None, 'SVM__C': 2.21221629107045}","[[17 11]
 [ 1  5]]",100.0,83.7,72.0,100.0,78.8,64.7,100.0,55.4,31.2,1.0,0.59,0.336,100.0,91.7,83.3,1.0,0.357,1.0,0.712,0.551,1.0,0.643,0.455,1.0,0.837,0.72,0.439,0.035
547,sub-021,Green/Upright/Faces,LDA,"{'LDA__store_covariance': True, 'LDA__n_components': 1}","[[28  0]
 [ 3  3]]",87.7,74.2,75.0,94.2,86.4,91.2,89.4,64.2,100.0,0.797,0.509,0.672,77.4,55.0,50.0,0.866,0.833,0.807,0.538,0.591,0.829,0.546,0.667,0.877,0.742,0.75,8.307,0.036
548,sub-021,Green/Upright/Faces,RF,"{'RF__n_estimators': 2244, 'RF__min_samples_split': 2, 'RF__min_samples_leaf': 1, 'RF__max_samples': 1.0, 'RF__max_leaf_nodes': 32, 'RF__max_depth': 81, 'RF__class_weight': None}","[[28  0]
 [ 6  0]]",65.8,50.0,50.0,87.5,81.9,82.4,100.0,0.0,0.0,0.52,0.0,0.0,31.5,0.0,0.0,0.688,0.0,0.397,0.0,0.0,0.475,0.0,0.0,0.658,0.5,0.5,6.996,0.601
549,sub-021,Green/Upright/Silhouettes,SVM,"{'SVM__class_weight': 'balanced', 'SVM__C': 0.0005298316906283707}","[[12 17]
 [ 2  3]]",96.4,61.2,50.7,93.9,58.0,44.1,73.4,21.7,15.0,0.824,0.173,0.01,100.0,66.7,60.0,0.774,0.176,0.898,0.399,0.312,0.845,0.322,0.24,0.964,0.612,0.507,0.267,0.03
550,sub-021,Green/Upright/Silhouettes,LDA,"{'LDA__store_covariance': True, 'LDA__n_components': 1}","[[27  2]
 [ 3  2]]",85.1,55.7,66.6,93.4,83.0,85.3,84.9,20.0,50.0,0.748,0.126,0.364,72.8,15.0,40.0,0.82,0.476,0.76,0.159,0.426,0.782,0.167,0.444,0.851,0.557,0.666,8.224,0.035
551,sub-021,Green/Upright/Silhouettes,RF,"{'RF__n_estimators': 825, 'RF__min_samples_split': 8, 'RF__min_samples_leaf': 3, 'RF__max_samples': 0.2, 'RF__max_leaf_nodes': 31, 'RF__max_depth': 20, 'RF__class_weight': 'balanced_subsample'}","[[29  0]
 [ 5  0]]",50.0,50.0,50.0,83.7,83.7,85.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5,4.974,0.344
552,sub-021,Neutral/Inverted/Faces,SVM,"{'SVM__class_weight': None, 'SVM__C': 0.0001}","[[22  7]
 [ 1  5]]",100.0,79.2,79.6,100.0,69.2,77.1,100.0,37.3,41.7,1.0,0.459,0.47,100.0,95.0,83.3,1.0,0.463,1.0,0.631,0.637,1.0,0.527,0.556,1.0,0.792,0.796,0.493,0.028
553,sub-021,Neutral/Inverted/Faces,LDA,"{'LDA__store_covariance': True, 'LDA__n_components': 1}","[[29  0]
 [ 3  3]]",94.4,78.6,75.0,97.3,89.9,91.4,94.8,70.8,100.0,0.907,0.601,0.673,89.8,61.7,50.0,0.937,0.833,0.912,0.625,0.591,0.922,0.636,0.667,0.944,0.786,0.75,8.498,0.03
554,sub-021,Neutral/Inverted/Faces,RF,"{'RF__n_estimators': 1973, 'RF__min_samples_split': 2, 'RF__min_samples_leaf': 4, 'RF__max_samples': 0.9, 'RF__max_leaf_nodes': 50, 'RF__max_depth': 81, 'RF__class_weight': 'balanced_subsample'}","[[29  0]
 [ 6  0]]",92.4,50.0,50.0,97.3,82.5,82.9,100.0,0.0,0.0,0.906,0.0,0.0,84.7,0.0,0.0,0.965,0.0,0.888,0.0,0.0,0.916,0.0,0.0,0.924,0.5,0.5,7.396,0.529
555,sub-021,Neutral/Inverted/Silhouettes,SVM,"{'SVM__class_weight': None, 'SVM__C': 0.0003039195382313198}","[[21  8]
 [ 2  4]]",100.0,77.4,69.5,100.0,67.7,71.4,100.0,35.0,33.3,1.0,0.421,0.31,100.0,91.7,66.7,1.0,0.37,1.0,0.599,0.51,1.0,0.498,0.444,1.0,0.774,0.695,0.441,0.033
556,sub-021,Neutral/Inverted/Silhouettes,LDA,"{'LDA__store_covariance': True, 'LDA__n_components': 1}","[[29  0]
 [ 4  2]]",91.2,69.5,66.7,96.2,87.1,88.6,93.2,70.0,100.0,0.86,0.477,0.541,83.6,43.3,33.3,0.91,0.714,0.862,0.481,0.419,0.88,0.52,0.5,0.912,0.695,0.667,8.459,0.035
557,sub-021,Neutral/Inverted/Silhouettes,RF,"{'RF__n_estimators': 855, 'RF__min_samples_split': 7, 'RF__min_samples_leaf': 1, 'RF__max_samples': 0.8, 'RF__max_leaf_nodes': 137, 'RF__max_depth': 34, 'RF__class_weight': None}","[[29  0]
 [ 5  1]]",100.0,51.7,58.3,100.0,84.2,85.7,100.0,10.0,100.0,1.0,0.053,0.377,100.0,3.3,16.7,1.0,0.5,1.0,0.042,0.224,1.0,0.05,0.286,1.0,0.517,0.583,2.677,0.266
558,sub-021,Green/Inverted/Faces,SVM,"{'SVM__class_weight': None, 'SVM__C': 573.6152510448682}","[[21  7]
 [ 0  6]]",100.0,82.2,87.5,100.0,75.4,79.4,100.0,44.0,46.2,1.0,0.515,0.588,100.0,91.7,100.0,1.0,0.517,1.0,0.653,0.736,1.0,0.568,0.632,1.0,0.822,0.875,0.461,0.034
559,sub-021,Green/Inverted/Faces,LDA,"{'LDA__store_covariance': True, 'LDA__n_components': 1}","[[28  0]
 [ 3  3]]",85.5,63.6,75.0,94.7,85.1,91.2,94.9,31.7,100.0,0.797,0.268,0.672,71.7,31.7,50.0,0.891,0.833,0.775,0.311,0.591,0.816,0.31,0.667,0.855,0.636,0.75,8.403,0.037
560,sub-021,Green/Inverted/Faces,RF,"{'RF__n_estimators': 1036, 'RF__min_samples_split': 5, 'RF__min_samples_leaf': 2, 'RF__max_samples': 1.0, 'RF__max_leaf_nodes': 119, 'RF__max_depth': 99, 'RF__class_weight': None}","[[28  0]
 [ 5  1]]",55.8,50.0,58.3,85.6,83.7,85.3,90.0,0.0,100.0,0.291,0.0,0.376,11.6,0.0,16.7,0.366,0.5,0.157,0.0,0.224,0.201,0.0,0.286,0.558,0.5,0.583,14.233,0.935
561,sub-021,Green/Inverted/Silhouettes,SVM,"{'SVM__class_weight': None, 'SVM__C': 1.2689610031679235}","[[19 10]
 [ 2  4]]",100.0,64.8,66.1,100.0,59.5,65.7,100.0,26.1,28.6,1.0,0.231,0.248,100.0,73.3,66.7,1.0,0.323,1.0,0.462,0.473,1.0,0.379,0.4,1.0,0.648,0.661,0.743,0.032
562,sub-021,Green/Inverted/Silhouettes,LDA,"{'LDA__store_covariance': True, 'LDA__n_components': 1}","[[29  0]
 [ 5  1]]",89.2,50.5,58.3,94.9,76.4,85.7,88.1,18.3,100.0,0.812,0.021,0.377,80.7,11.7,16.7,0.864,0.5,0.827,0.13,0.224,0.841,0.14,0.286,0.892,0.505,0.583,9.601,0.033
563,sub-021,Green/Inverted/Silhouettes,RF,"{'RF__n_estimators': 2124, 'RF__min_samples_split': 3, 'RF__min_samples_leaf': 1, 'RF__max_samples': 0.5, 'RF__max_leaf_nodes': 112, 'RF__max_depth': 47, 'RF__class_weight': None}","[[29  0]
 [ 6  0]]",85.2,50.0,50.0,95.0,83.1,82.9,100.0,0.0,0.0,0.814,0.0,0.0,70.4,0.0,0.0,0.921,0.0,0.773,0.0,0.0,0.824,0.0,0.0,0.852,0.5,0.5,8.823,0.823
564,sub-021,Target-Nontarget,SVM,"{'SVM__class_weight': None, 'SVM__C': 0.0005298316906283707}","[[184  45]
 [  4  42]]",100.0,80.1,85.8,100.0,83.6,82.2,100.0,51.7,48.3,1.0,0.526,0.575,100.0,74.7,91.3,1.0,0.533,1.0,0.654,0.717,1.0,0.608,0.632,1.0,0.801,0.858,20.927,0.039
565,sub-021,Target-Nontarget,LDA,"{'LDA__store_covariance': True, 'LDA__n_components': 1}","[[209  20]
 [ 13  33]]",99.4,76.7,81.5,99.8,86.2,88.0,99.8,60.1,62.3,0.992,0.526,0.596,98.8,62.3,71.7,0.996,0.64,0.991,0.61,0.685,0.993,0.604,0.667,0.994,0.767,0.815,20.078,0.049
566,sub-021,Target-Nontarget,RF,"{'RF__n_estimators': 583, 'RF__min_samples_split': 6, 'RF__min_samples_leaf': 1, 'RF__max_samples': 1.0, 'RF__max_leaf_nodes': 72, 'RF__max_depth': 76, 'RF__class_weight': None}","[[228   1]
 [ 39   7]]",100.0,56.7,57.4,100.0,85.3,85.5,100.0,98.0,87.5,1.0,0.32,0.328,100.0,13.5,15.2,1.0,0.449,1.0,0.18,0.204,1.0,0.229,0.259,1.0,0.567,0.574,19.556,0.517
567,sub-022,Neutral/Upright/Faces,SVM,"{'SVM__class_weight': None, 'SVM__C': 0.4175318936560405}","[[21  9]
 [ 1  5]]",100.0,82.1,76.7,100.0,72.3,72.2,100.0,39.8,35.7,1.0,0.497,0.408,100.0,96.7,83.3,1.0,0.403,1.0,0.66,0.591,1.0,0.556,0.5,1.0,0.821,0.767,0.682,0.028
568,sub-022,Neutral/Upright/Faces,LDA,"{'LDA__store_covariance': True, 'LDA__n_components': 1}","[[28  2]
 [ 3  3]]",95.4,69.2,71.7,97.9,84.8,86.1,95.8,50.0,60.0,0.924,0.391,0.467,91.7,45.0,50.0,0.949,0.577,0.928,0.446,0.527,0.936,0.45,0.545,0.954,0.692,0.717,8.288,0.03
569,sub-022,Neutral/Upright/Faces,RF,"{'RF__n_estimators': 1701, 'RF__min_samples_split': 5, 'RF__min_samples_leaf': 2, 'RF__max_samples': 0.9, 'RF__max_leaf_nodes': 121, 'RF__max_depth': 27, 'RF__class_weight': None}","[[30  0]
 [ 6  0]]",100.0,50.0,50.0,100.0,83.4,83.3,100.0,0.0,0.0,1.0,0.0,0.0,100.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.5,0.5,6.403,0.595
570,sub-022,Neutral/Upright/Silhouettes,SVM,"{'SVM__class_weight': 'balanced', 'SVM__C': 0.0001}","[[15 15]
 [ 1  5]]",100.0,70.4,66.7,100.0,63.2,55.6,100.0,28.7,25.0,1.0,0.312,0.25,100.0,81.7,83.3,1.0,0.291,1.0,0.514,0.485,1.0,0.421,0.385,1.0,0.704,0.667,0.737,0.029
571,sub-022,Neutral/Upright/Silhouettes,LDA,"{'LDA__store_covariance': True, 'LDA__n_components': 1}","[[26  4]
 [ 3  3]]",90.8,56.7,68.3,96.4,79.8,80.6,95.2,19.2,42.9,0.865,0.119,0.345,82.4,21.7,50.0,0.923,0.441,0.859,0.199,0.476,0.883,0.193,0.462,0.908,0.567,0.683,8.294,0.031
572,sub-022,Neutral/Upright/Silhouettes,RF,"{'RF__n_estimators': 100, 'RF__min_samples_split': 9, 'RF__min_samples_leaf': 4, 'RF__max_samples': 0.4, 'RF__max_leaf_nodes': 27, 'RF__max_depth': 77, 'RF__class_weight': 'balanced_subsample'}","[[30  0]
 [ 6  0]]",50.0,50.0,50.0,83.3,83.4,83.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5,11.215,0.721
573,sub-022,Green/Upright/Faces,SVM,"{'SVM__class_weight': 'balanced', 'SVM__C': 0.0001}","[[20  9]
 [ 3  3]]",100.0,60.4,59.5,100.0,54.3,65.7,100.0,23.1,25.0,1.0,0.162,0.151,100.0,70.0,50.0,1.0,0.278,1.0,0.422,0.382,1.0,0.342,0.333,1.0,0.604,0.595,0.844,0.029
574,sub-022,Green/Upright/Faces,LDA,"{'LDA__store_covariance': True, 'LDA__n_components': 1}","[[27  2]
 [ 4  2]]",91.6,65.6,63.2,95.6,81.4,82.9,88.2,41.5,50.0,0.842,0.313,0.313,85.6,41.7,33.3,0.876,0.455,0.863,0.397,0.371,0.868,0.393,0.4,0.916,0.656,0.632,8.426,0.037
575,sub-022,Green/Upright/Faces,RF,"{'RF__n_estimators': 2969, 'RF__min_samples_split': 7, 'RF__min_samples_leaf': 5, 'RF__max_samples': 0.9, 'RF__max_leaf_nodes': 182, 'RF__max_depth': 43, 'RF__class_weight': 'balanced_subsample'}","[[29  0]
 [ 5  1]]",50.0,50.0,58.3,82.9,82.9,85.7,0.0,0.0,100.0,0.0,0.0,0.377,0.0,0.0,16.7,0.0,0.5,0.0,0.0,0.224,0.0,0.0,0.286,0.5,0.5,0.583,10.056,0.827
576,sub-022,Green/Upright/Silhouettes,SVM,"{'SVM__class_weight': 'balanced', 'SVM__C': 0.0001}","[[21  9]
 [ 0  6]]",100.0,67.1,85.0,100.0,61.2,75.0,100.0,27.7,40.0,1.0,0.274,0.529,100.0,76.7,100.0,1.0,0.455,1.0,0.482,0.684,1.0,0.397,0.571,1.0,0.671,0.85,0.623,0.032
577,sub-022,Green/Upright/Silhouettes,LDA,"{'LDA__store_covariance': True, 'LDA__n_components': 1}","[[28  2]
 [ 2  4]]",94.5,74.6,80.0,97.9,90.2,88.9,98.0,70.0,66.7,0.924,0.558,0.6,89.3,51.7,66.7,0.961,0.667,0.918,0.551,0.667,0.934,0.58,0.667,0.945,0.746,0.8,8.237,0.032
578,sub-022,Green/Upright/Silhouettes,RF,"{'RF__n_estimators': 10, 'RF__min_samples_split': 7, 'RF__min_samples_leaf': 2, 'RF__max_samples': 0.5, 'RF__max_leaf_nodes': 102, 'RF__max_depth': 56, 'RF__class_weight': 'balanced'}","[[30  0]
 [ 6  0]]",97.7,53.7,50.0,99.2,84.1,83.3,100.0,15.0,0.0,0.972,0.095,0.0,95.3,8.3,0.0,0.99,0.0,0.967,0.092,0.0,0.976,0.1,0.0,0.977,0.537,0.5,2.398,0.226
579,sub-022,Neutral/Inverted/Faces,SVM,"{'SVM__class_weight': None, 'SVM__C': 0.02592943797404667}","[[18 11]
 [ 0  6]]",100.0,78.2,81.0,100.0,66.9,68.6,100.0,36.2,35.3,1.0,0.444,0.468,100.0,95.0,100.0,1.0,0.405,1.0,0.603,0.639,1.0,0.502,0.522,1.0,0.782,0.81,0.662,0.032
580,sub-022,Neutral/Inverted/Faces,LDA,"{'LDA__store_covariance': True, 'LDA__n_components': 1}","[[27  2]
 [ 5  1]]",94.4,66.5,54.9,97.1,84.0,80.0,92.3,50.8,33.3,0.896,0.358,0.132,90.4,40.0,16.7,0.919,0.278,0.909,0.402,0.197,0.913,0.413,0.222,0.944,0.665,0.549,8.351,0.037
